Timestamp,Question,Answer,IPConv
16/06/2020 09:00,Q19_bus_econ,2,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q20_health,1,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q21_bus_econ,1,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q22_transp,2,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q23_ents,1,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q24_bus_econ,1,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q25_ents,1,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q26_crime,1,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q27_bus_econ,2,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q28_health,2,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q29_health,2,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q30_misc,1,5791483081c36885d9083d1774f77b20
16/06/2020 09:00,Q31_crime,1,5791483081c36885d9083d1774f77b20
16/06/2020 09:25,Q1_ents,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q2_misc,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q3_crime,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q4_health,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q5_bus_econ,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q6_bus_econ,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q7_health,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q8_edu,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q9_transp,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q10_health,3,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q11_bus_econ,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q12_edu,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q13_ents,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q14_health,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q15_misc,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q16_misc,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q17_health,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q18_crime,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q19_bus_econ,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q20_health,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q21_bus_econ,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q22_transp,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q23_ents,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q24_bus_econ,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q25_ents,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q26_crime,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q27_bus_econ,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q28_health,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q29_health,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q30_misc,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 09:25,Q31_crime,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:03,Q1_ents,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q2_misc,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q3_crime,0,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q4_health,0,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q5_bus_econ,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q6_bus_econ,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q7_health,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q8_edu,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q9_transp,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q10_health,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q11_bus_econ,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q12_edu,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q13_ents,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q14_health,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q15_misc,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q16_misc,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q17_health,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q18_crime,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q19_bus_econ,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q20_health,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q21_bus_econ,0,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q22_transp,0,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q23_ents,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q24_bus_econ,0,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q25_ents,0,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q26_crime,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q27_bus_econ,0,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q28_health,1,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q29_health,0,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q30_misc,0,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:03,Q31_crime,2,a62d7d120883f7b4a7cc03786677e699
16/06/2020 10:06,Q1_ents,3,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q2_misc,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q3_crime,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q4_health,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q5_bus_econ,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q6_bus_econ,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q7_health,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q8_edu,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q9_transp,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q10_health,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q11_bus_econ,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q12_edu,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q13_ents,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q14_health,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q15_misc,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q16_misc,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q17_health,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q18_crime,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q19_bus_econ,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q20_health,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q21_bus_econ,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q22_transp,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q23_ents,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q24_bus_econ,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q25_ents,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q26_crime,3,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q27_bus_econ,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q28_health,0,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q29_health,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q30_misc,1,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 10:06,Q31_crime,2,d5dbf27c32bf1e792beb8d07093d3102
16/06/2020 11:07,Q1_ents,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q2_misc,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q3_crime,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q4_health,0,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q5_bus_econ,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q6_bus_econ,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q7_health,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q8_edu,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q9_transp,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q10_health,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q11_bus_econ,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q12_edu,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q13_ents,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q14_health,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q15_misc,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q16_misc,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q17_health,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q18_crime,3,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q19_bus_econ,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q20_health,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q21_bus_econ,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q22_transp,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q23_ents,0,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q24_bus_econ,0,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q25_ents,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q26_crime,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q27_bus_econ,1,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q28_health,0,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q29_health,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q30_misc,0,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 11:07,Q31_crime,2,4efa630ca3a22c13e6a0d19d1b2bc9eb
16/06/2020 12:16,Q1_ents,3,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q2_misc,1,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q3_crime,3,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q4_health,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q5_bus_econ,1,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q6_bus_econ,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q7_health,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q8_edu,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q9_transp,3,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q10_health,2,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q11_bus_econ,2,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q12_edu,1,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q13_ents,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q14_health,2,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q15_misc,2,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q16_misc,1,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q17_health,1,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q18_crime,1,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q19_bus_econ,3,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q20_health,2,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q21_bus_econ,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q22_transp,1,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q23_ents,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q24_bus_econ,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q25_ents,2,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q26_crime,3,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q27_bus_econ,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q28_health,2,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q29_health,2,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q30_misc,0,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 12:16,Q31_crime,3,5dc4ca2b1aa7672d4c9d187e7af2f434
16/06/2020 14:20,Q1_ents,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q2_misc,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q3_crime,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q4_health,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q5_bus_econ,1,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q6_bus_econ,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q7_health,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q8_edu,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q9_transp,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q10_health,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q11_bus_econ,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q12_edu,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q13_ents,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q14_health,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q15_misc,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q16_misc,1,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q17_health,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q18_crime,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q19_bus_econ,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q20_health,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q21_bus_econ,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q22_transp,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q23_ents,0,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q24_bus_econ,1,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q25_ents,1,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q26_crime,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q27_bus_econ,1,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q28_health,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q29_health,2,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q30_misc,1,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:20,Q31_crime,1,bd5b60bbe7b639e42fd7d00c554c109d
16/06/2020 14:55,Q1_ents,3,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q2_misc,2,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q3_crime,2,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q4_health,1,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q5_bus_econ,1,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q6_bus_econ,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q7_health,2,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q8_edu,1,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q9_transp,2,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q10_health,3,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q11_bus_econ,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q12_edu,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q13_ents,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q14_health,2,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q15_misc,2,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q16_misc,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q17_health,1,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q18_crime,1,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q19_bus_econ,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q20_health,2,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q21_bus_econ,1,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q22_transp,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q23_ents,2,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q24_bus_econ,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q25_ents,2,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q26_crime,1,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q27_bus_econ,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q28_health,1,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q29_health,3,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q30_misc,0,105f84b564bad016980d260772401a1f
16/06/2020 14:55,Q31_crime,3,105f84b564bad016980d260772401a1f
16/06/2020 21:15,Q1_ents,3,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q2_misc,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q3_crime,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q4_health,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q5_bus_econ,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q6_bus_econ,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q7_health,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q8_edu,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q9_transp,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q10_health,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q11_bus_econ,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q12_edu,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q13_ents,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q14_health,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q15_misc,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q16_misc,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q17_health,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q18_crime,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q19_bus_econ,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q20_health,3,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q21_bus_econ,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q22_transp,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q23_ents,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q24_bus_econ,0,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q25_ents,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q26_crime,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q27_bus_econ,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q28_health,2,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q29_health,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q30_misc,1,c6b409a147718554ab6f350ee885820c
16/06/2020 21:15,Q31_crime,2,c6b409a147718554ab6f350ee885820c
16/06/2020 23:34,Q1_ents,3,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q2_misc,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q3_crime,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q4_health,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q5_bus_econ,0,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q6_bus_econ,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q7_health,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q8_edu,1,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q9_transp,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q10_health,1,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q11_bus_econ,0,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q12_edu,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q13_ents,0,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q14_health,3,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q15_misc,3,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q16_misc,0,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q17_health,1,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q18_crime,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q19_bus_econ,3,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q20_health,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q21_bus_econ,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q22_transp,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q23_ents,1,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q24_bus_econ,1,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q25_ents,1,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q26_crime,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q27_bus_econ,2,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q28_health,0,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q29_health,1,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q30_misc,1,743c416d3968ebe4f953b6388105753f
16/06/2020 23:34,Q31_crime,1,743c416d3968ebe4f953b6388105753f
17/06/2020 10:11,Q1_ents,2,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q2_misc,3,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q3_crime,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q4_health,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q5_bus_econ,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q6_bus_econ,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q7_health,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q8_edu,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q9_transp,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q10_health,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q11_bus_econ,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q12_edu,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q13_ents,2,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q14_health,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q15_misc,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q16_misc,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q17_health,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q18_crime,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q19_bus_econ,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q20_health,2,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q21_bus_econ,0,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q22_transp,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q23_ents,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q24_bus_econ,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q25_ents,2,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q26_crime,3,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q27_bus_econ,2,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q28_health,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q29_health,1,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q30_misc,2,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 10:11,Q31_crime,3,723a26381f3ef831531eb1c53bfe18ac
17/06/2020 12:33,Q1_ents,2,173ec46a08475cb23d10007abdfccd04
17/06/2020 12:33,Q2_misc,3,173ec46a08475cb23d10007abdfccd04
17/06/2020 12:33,Q3_crime,0,173ec46a08475cb23d10007abdfccd04
17/06/2020 12:33,Q4_health,1,173ec46a08475cb23d10007abdfccd04
17/06/2020 12:33,Q5_bus_econ,2,173ec46a08475cb23d10007abdfccd04
17/06/2020 12:33,Q6_bus_econ,1,173ec46a08475cb23d10007abdfccd04
17/06/2020 12:33,Q7_health,2,173ec46a08475cb23d10007abdfccd04
